V1	V2	V3	logFC	logCPM	PValue	FDR	Bo_20_4b	Bo_21_4b	Bo_22_4b	Bo_23_4b	Bo_24_4b	Bo_25_4b	Bo_14_4b	Bo_15_4b	DAR_logFC	DAR_logCPM	DAR_PValue	DAR_FDR	DAR_Bo_14_4a	DAR_Bo_15_4a	DAR_Bo_22_4a	DAR_Bo_23_4a	DAR_Bo_24_4a	DAR_Bo_25_4a	DAR_Bo_20_4a	DAR_Bo_21_4a
chr1,2728919,2730147	8516	RF00026	-0.117493930953352	4.87170379801719	0.277535216249186	0.511014353931678	26.6768827152822	29.247056538739	28.6424472997626	27.2430552056699	29.5677016556983	32.2290560551459	27.0580241348818	32.4442119955854	-0.742150426633269	4.90937205479179	5.19962795647973e-14	1.71586530162252e-12	20.3783906435589	21.8289485814076	24.1025672683071	22.969559546249	37.8180771937358	30.2398238918619	42.4502092348442	38.8544984187358
chr1,2733506,2733852	13103	RF00026	-0.117493930953352	4.87170379801719	0.277535216249186	0.511014353931678	26.6768827152822	29.247056538739	28.6424472997626	27.2430552056699	29.5677016556983	32.2290560551459	27.0580241348818	32.4442119955854	-0.968587822866925	1.46022614611871	3.1078229803992e-05	0.000131306655307833	1.64203718958538	1.46464174951652	1.81242848438158	1.97608030834197	3.00945160164604	2.72646958804911	3.76577319696	4.01662194972623
chr1,2830407,2831232	0	Sash1	-0.0818839616415117	7.44357106633472	0.398571721736573	0.632598665623434	177.920267340653	161.477219659209	164.900816881203	171.710871496254	181.134642825817	158.173476065233	200.382579748497	175.794146538041	-0.649969722394087	3.71168925324344	1.61843599260811e-09	1.98522381791408e-08	9.56078060878365	10.9063048929061	9.4069975549919	10.2961015052209	17.4462493393792	15.1601838145529	15.7158022648412	14.7363807962092
chr1,3694743,3695358	18392	Samd5	-0.146832893998728	4.89509855241512	0.274600639602413	0.50796737207386	34.947991383562	24.5312943628403	26.5559304305777	26.4105839067401	36.2526023331542	31.8747898185737	27.1992473025999	29.1708578957655	-0.993039144917513	2.53443380667715	2.16455730463312e-08	2.04175794394085e-07	3.47754114544437	4.66728455576123	3.24999825448588	3.56828138162261	9.19977303525886	7.57747614081336	6.67906158147055	6.37514088430812
chr1,7064501,7065611	0	Stx11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.596765770050712	4.03033792479707	3.70547203665437e-08	3.29228544044327e-07	11.6876168960687	14.3128907462179	14.41760698965	10.9158279334333	20.6495534046318	17.6916837623235	18.631486616532	20.7278536715982
chr1,7082256,7083021	17386	Stx11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01487170992503	2.32605325969721	1.69659283416861e-08	1.63961273796661e-07	2.80252381322179	3.31171880224188	3.72297785672029	2.87747206354595	6.6894702010668	4.96656385987528	7.06016896305112	7.03499527909428
chr1,7642180,7642906	15984	Fuca2	0.0210292165884292	4.03116768228804	0.87368624755062	0.95125107805305	16.6041318283223	15.8700976572564	16.1284545453347	16.706923099005	16.2619054627285	16.0802348224748	17.8244779741034	14.201888048905	-1.16957489421908	2.19143578635542	3.5753126277777e-12	7.89784542207104e-11	2.60745155757099	2.53517493999872	2.3470649398412	3.25767803265933	6.30149142968373	5.63863767484987	6.21160730779097	6.0430733836496
chr1,8633109,8633894	0	Adgrg6	-0.26848443004015	4.6788365242891	0.035183125287564	0.122754098438461	24.5245937135615	22.1765070642916	22.4545739209216	23.2922766973821	27.6666653079739	21.5669355423205	30.9999944115133	31.12181451896	-0.711919803958633	2.66176084457119	7.32191084259116e-05	0.000281040611274706	4.15471876713064	6.12354290201968	4.3401369430327	3.9722583806757	9.48985174449395	7.77157613963106	6.67855277490466	6.55332148082676
chr1,9252953,9253431	50939	RF00560	-0.224891695982833	2.83931717518385	0.241644136792819	0.467967242817189	5.20878944724463	7.55614883752916	6.95253518517031	6.16906801736555	6.54847325425126	8.03847321588822	6.06178021964208	9.60944160093456	-1.03545422859396	3.61580991815222	3.40727480526925e-12	7.57188611733908e-11	8.78111282773128	6.53973274303038	6.31329905388192	9.97166912973784	14.6509606747661	17.8676315646431	13.9224431649635	18.3445065062368
chr1,9283439,9284158	81425	RF00560	-0.224891695982833	2.83931717518385	0.241644136792819	0.467967242817189	5.20878944724463	7.55614883752916	6.95253518517031	6.16906801736555	6.54847325425126	8.03847321588822	6.06178021964208	9.60944160093456	-0.801247928714484	3.88214181701839	3.66624872224372e-10	5.20508780303702e-09	10.4281707594923	10.1372486354231	12.0637214949102	9.7163839136809	16.9775630866062	17.1070767179977	16.5585851225071	23.1832070658515
chr1,9816280,9817039	31264	AABR07000325.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.708242956265869	3.88892495535419	1.79532692509471e-13	5.25237688586939e-12	10.8148704196979	11.3013953290665	10.5861743465949	11.6784671173719	19.0025003911921	17.3952748226746	17.9741453425516	18.1307673677824
chr1,12451082,12452383	31053	AABR07000436.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6751037284343	3.42574644543168	1.40926711801702e-09	1.75353508270441e-08	7.9181680207484	8.47425290072906	7.96508474999708	8.12078466426871	13.5728559970619	12.6327746866749	12.4206673575811	13.2474925260171
chr1,13651870,13652489	0	Nhsl1	-0.909369199960849	6.11487381303849	3.55296484665445e-12	1.60185304001454e-10	56.0667756165446	42.9663858117733	45.1871626098917	48.0400888444176	99.682266175349	77.4892501500906	108.220967352515	75.7467080983388	-0.979761268719899	2.80195665080206	4.18397428923351e-07	2.85906341651452e-06	4.34610113097798	5.83328071799695	3.42017102347322	4.65313381983972	11.6186936776333	9.80709493557215	7.71287082217615	6.88943165357023
